lg family ind nr_rec
20 3c9 P10854_121_S145 1
20 3c9 P10854_124_S148 1
20 3c9 P10854_126_S150 1
20 3c9 P14461_190_S186 1
20 3c9 P14461_191_S187 1
20 3c9 P14461_192_S188 1
20 3c9 P14461_193_S189 1
20 3c9 P14461_196_S192 1
20 8C P10854_133_S157 1
20 8C P10854_134_S158 1
20 8C P10854_142_S166 1
20 8C P10854_143_S167 1
20 8C P10854_146_S170 1
20 8C P10854_149_S173 1
20 8C P10854_151_S175 1
20 8C P10854_154_S178 1
20 8C P10854_155_S179 1
20 7C P10854_164_S188 1
20 7C P10854_165_S189 1
20 7C P10854_167_S191 1
20 7C P10854_178_S202 1
20 7C P10854_179_S203 1
20 7C P10854_181_S205 1
20 7C P10854_183_S207 1
20 7C P10854_185_S208 1
20 7C P10854_186_S209 1
20 7C P10854_187_S210 1
20 7C P10854_189_S212 1
20 7C P10854_194_S217 1
20 4C P14461_101_S97 1
20 4C P14461_103_S99 1
20 4C P14461_105_S101 1
20 4C P14461_106_S102 1
20 4C P14461_107_S103 1
20 4C P14461_110_S106 1
20 4C P14461_113_S109 1
20 4C P14461_115_S111 1
20 4C P14461_116_S112 1
20 4C P14461_117_S113 1
20 4C P14461_119_S115 1
20 4C P14461_122_S118 1
20 4C P14461_123_S119 1
20 4C P14461_125_S121 1
20 4C P14461_127_S123 1
20 4C P14461_129_S125 1
20 4C P14461_132_S128 1
20 4C P14461_141_S137 1
20 4C P14461_142_S138 1
20 7CB P14461_145_S141 1
20 7CB P14461_146_S142 1
20 7CB P14461_151_S147 1
20 7CB P14461_152_S148 1
20 7CB P14461_156_S152 1
20 9C P14461_165_S161 1
20 9C P14461_166_S162 1
20 9C P14461_178_S174 1
20 9C P14461_179_S175 1
20 9C P14461_180_S176 1
20 9C P14461_181_S177 1
21 3c9 P10854_102_S126 1
21 3c9 P10854_104_S128 1
21 3c9 P10854_107_S131 1
21 3c9 P10854_108_S132 1
21 3c9 P10854_114_S138 1
21 3c9 P10854_121_S145 1
21 3c9 P10854_122_S146 1
21 3c9 P10854_123_S147 1
21 3c9 P10854_124_S148 1
21 3c9 P10854_128_S152 1
21 3c9 P10854_130_S154 1
21 3c9 P14461_190_S186 1
21 3c9 P14461_192_S188 1
21 3c9 P14461_193_S189 1
21 3c9 P14461_196_S192 1
21 7C P10854_162_S186 1
21 7C P10854_165_S189 1
21 7C P10854_170_S194 1
21 7C P10854_171_S195 1
21 7C P10854_172_S196 1
21 7C P10854_173_S197 1
21 7C P10854_174_S198 1
21 7C P10854_178_S202 1
21 7C P10854_181_S205 1
21 7C P10854_185_S208 1
21 7C P10854_186_S209 1
21 7C P10854_188_S211 1
21 7C P10854_189_S212 1
21 7C P10854_191_S214 1
21 7C P10854_192_S215 1
21 7C P10854_193_S216 1
21 7C P10854_195_S218 1
21 4C P14461_102_S98 1
21 4C P14461_103_S99 1
21 4C P14461_108_S104 1
21 4C P14461_111_S107 1
21 4C P14461_112_S108 1
21 4C P14461_113_S109 1
21 4C P14461_118_S114 1
21 4C P14461_120_S116 1
21 4C P14461_121_S117 1
21 4C P14461_124_S120 1
21 4C P14461_125_S121 1
21 4C P14461_126_S122 1
21 4C P14461_127_S123 1
21 4C P14461_128_S124 1
21 4C P14461_130_S126 1
21 4C P14461_132_S128 1
21 4C P14461_141_S137 1
21 4C P14461_142_S138 1
21 7CB P14461_144_S140 1
21 7CB P14461_146_S142 1
21 7CB P14461_153_S149 1
21 7CB P14461_154_S150 1
21 7CB P14461_155_S151 1
21 7CB P14461_156_S152 1
21 7CB P14461_158_S154 1
21 7CB P14461_159_S155 1
21 7CB P14461_160_S156 1
21 7CB P14461_162_S158 1
21 9C P14461_169_S165 1
21 9C P14461_172_S168 1
21 9C P14461_173_S169 1
21 9C P14461_175_S171 1
21 9C P14461_176_S172 1
21 9C P14461_178_S174 1
21 9C P14461_179_S175 1
21 9C P14461_180_S176 1
21 9C P14461_181_S177 1
21 9C P14461_182_S178 1
21 9C P14461_183_S179 1
21 9C P14461_184_S180 1
21 9C P14461_185_S181 1
2 3c9 P10854_101_S125 1
2 3c9 P10854_104_S128 1
2 3c9 P10854_106_S130 1
2 3c9 P10854_107_S131 1
2 3c9 P10854_109_S133 1
2 3c9 P10854_110_S134 1
2 3c9 P10854_111_S135 1
2 3c9 P10854_112_S136 1
2 3c9 P10854_114_S138 1
2 3c9 P10854_115_S139 1
2 3c9 P10854_116_S140 1
2 3c9 P10854_118_S142 1
2 3c9 P10854_119_S143 1
2 3c9 P10854_122_S146 1
2 3c9 P10854_123_S147 1
2 3c9 P10854_124_S148 1
2 3c9 P10854_125_S149 1
2 3c9 P10854_126_S150 1
2 3c9 P10854_127_S151 1
2 3c9 P10854_129_S153 1
2 3c9 P10854_130_S154 1
2 3c9 P10854_131_S155 1
2 3c9 P14461_190_S186 1
2 3c9 P14461_191_S187 1
2 3c9 P14461_192_S188 1
2 3c9 P14461_193_S189 1
2 3c9 P14461_194_S190 1
2 3c9 P14461_195_S191 1
2 8C P10854_133_S157 1
2 8C P10854_134_S158 1
2 8C P10854_135_S159 1
2 8C P10854_136_S160 1
2 8C P10854_137_S161 1
2 8C P10854_138_S162 1
2 8C P10854_139_S163 1
2 8C P10854_141_S165 1
2 8C P10854_142_S166 1
2 8C P10854_143_S167 1
2 8C P10854_144_S168 1
2 8C P10854_146_S170 1
2 8C P10854_151_S175 1
2 8C P10854_152_S176 1
2 8C P10854_153_S177 1
2 8C P10854_158_S182 1
2 7C P10854_161_S185 1
2 7C P10854_162_S186 1
2 7C P10854_163_S187 1
2 7C P10854_166_S190 1
2 7C P10854_169_S193 1
2 7C P10854_170_S194 1
2 7C P10854_171_S195 1
2 7C P10854_172_S196 1
2 7C P10854_173_S197 1
2 7C P10854_174_S198 1
2 7C P10854_176_S200 1
2 7C P10854_178_S202 1
2 7C P10854_179_S203 1
2 7C P10854_180_S204 1
2 7C P10854_181_S205 1
2 7C P10854_182_S206 1
2 7C P10854_185_S208 1
2 7C P10854_186_S209 1
2 7C P10854_187_S210 1
2 7C P10854_188_S211 1
2 7C P10854_189_S212 1
2 7C P10854_191_S214 1
2 7C P10854_192_S215 1
2 7C P10854_193_S216 1
2 7C P10854_194_S217 1
2 4C P14461_101_S97 1
2 4C P14461_105_S101 1
2 4C P14461_106_S102 1
2 4C P14461_107_S103 1
2 4C P14461_108_S104 1
2 4C P14461_110_S106 1
2 4C P14461_111_S107 2
2 4C P14461_112_S108 1
2 4C P14461_114_S110 1
2 4C P14461_115_S111 2
2 4C P14461_116_S112 1
2 4C P14461_118_S114 1
2 4C P14461_119_S115 1
2 4C P14461_120_S116 1
2 4C P14461_122_S118 1
2 4C P14461_123_S119 2
2 4C P14461_124_S120 1
2 4C P14461_125_S121 1
2 4C P14461_126_S122 1
2 4C P14461_127_S123 1
2 4C P14461_130_S126 1
2 4C P14461_131_S127 1
2 4C P14461_132_S128 1
2 4C P14461_133_S129 1
2 4C P14461_141_S137 1
2 4C P14461_142_S138 1
2 7CB P14461_144_S140 1
2 7CB P14461_146_S142 1
2 7CB P14461_147_S143 2
2 7CB P14461_148_S144 1
2 7CB P14461_149_S145 1
2 7CB P14461_151_S147 1
2 7CB P14461_152_S148 1
2 7CB P14461_153_S149 1
2 7CB P14461_154_S150 1
2 7CB P14461_155_S151 1
2 7CB P14461_156_S152 1
2 7CB P14461_157_S153 2
2 7CB P14461_158_S154 1
2 7CB P14461_159_S155 1
2 7CB P14461_161_S157 1
2 7CB P14461_162_S158 1
2 7CB P14461_163_S159 2
2 9C P14461_165_S161 1
2 9C P14461_168_S164 1
2 9C P14461_170_S166 1
2 9C P14461_171_S167 1
2 9C P14461_172_S168 1
2 9C P14461_173_S169 1
2 9C P14461_174_S170 1
2 9C P14461_175_S171 2
2 9C P14461_176_S172 1
2 9C P14461_177_S173 1
2 9C P14461_178_S174 1
2 9C P14461_179_S175 1
2 9C P14461_180_S176 1
2 9C P14461_182_S178 1
2 9C P14461_183_S179 1
2 9C P14461_184_S180 1
2 9C P14461_185_S181 1
2 9C P14461_186_S182 1
2 9C P14461_187_S183 1
22 3c9 P10854_103_S127 1
22 3c9 P10854_105_S129 1
22 3c9 P10854_106_S130 1
22 3c9 P10854_107_S131 1
22 3c9 P10854_110_S134 1
22 3c9 P10854_111_S135 1
22 3c9 P10854_114_S138 1
22 3c9 P10854_115_S139 1
22 3c9 P10854_119_S143 1
22 3c9 P10854_125_S149 1
22 3c9 P10854_126_S150 1
22 3c9 P10854_129_S153 1
22 3c9 P10854_130_S154 1
22 3c9 P14461_191_S187 1
22 3c9 P14461_192_S188 1
22 3c9 P14461_195_S191 1
22 8C P10854_133_S157 1
22 8C P10854_134_S158 1
22 8C P10854_135_S159 1
22 8C P10854_136_S160 1
22 8C P10854_139_S163 1
22 8C P10854_141_S165 1
22 8C P10854_142_S166 1
22 8C P10854_143_S167 1
22 8C P10854_144_S168 1
22 8C P10854_145_S169 1
22 8C P10854_150_S174 1
22 8C P10854_154_S178 1
22 8C P10854_155_S179 1
22 8C P10854_156_S180 1
22 8C P10854_159_S183 1
22 7C P10854_161_S185 1
22 7C P10854_162_S186 1
22 7C P10854_164_S188 1
22 7C P10854_165_S189 1
22 7C P10854_166_S190 1
22 7C P10854_167_S191 1
22 7C P10854_168_S192 1
22 7C P10854_169_S193 1
22 7C P10854_173_S197 1
22 7C P10854_175_S199 1
22 7C P10854_176_S200 1
22 7C P10854_177_S201 1
22 7C P10854_178_S202 1
22 7C P10854_181_S205 1
22 7C P10854_183_S207 1
22 7C P10854_185_S208 1
22 7C P10854_187_S210 1
22 7C P10854_192_S215 1
22 7C P10854_194_S217 1
22 4C P14461_101_S97 1
22 4C P14461_105_S101 1
22 4C P14461_106_S102 1
22 4C P14461_107_S103 1
22 4C P14461_109_S105 1
22 4C P14461_110_S106 1
22 4C P14461_111_S107 1
22 4C P14461_112_S108 1
22 4C P14461_115_S111 1
22 4C P14461_116_S112 1
22 4C P14461_117_S113 1
22 4C P14461_119_S115 1
22 4C P14461_121_S117 1
22 4C P14461_122_S118 1
22 4C P14461_123_S119 1
22 4C P14461_124_S120 1
22 4C P14461_126_S122 1
22 4C P14461_127_S123 1
22 4C P14461_130_S126 1
22 4C P14461_131_S127 1
22 4C P14461_133_S129 1
22 7CB P14461_144_S140 1
22 7CB P14461_150_S146 1
22 7CB P14461_151_S147 1
22 7CB P14461_153_S149 1
22 7CB P14461_155_S151 1
22 7CB P14461_156_S152 1
22 7CB P14461_157_S153 1
22 7CB P14461_160_S156 1
22 7CB P14461_161_S157 1
22 7CB P14461_162_S158 1
22 7CB P14461_163_S159 1
22 9C P14461_165_S161 1
22 9C P14461_166_S162 1
22 9C P14461_168_S164 1
22 9C P14461_169_S165 1
22 9C P14461_174_S170 1
22 9C P14461_175_S171 1
22 9C P14461_176_S172 1
22 9C P14461_181_S177 1
22 9C P14461_182_S178 1
22 9C P14461_185_S181 1
23 3c9 P10854_102_S126 1
23 3c9 P10854_103_S127 1
23 3c9 P10854_104_S128 1
23 3c9 P10854_105_S129 1
23 3c9 P10854_115_S139 1
23 3c9 P10854_118_S142 1
23 3c9 P10854_120_S144 1
23 3c9 P10854_125_S149 1
23 3c9 P10854_130_S154 1
23 8C P10854_148_S172 1
23 8C P10854_158_S182 1
23 8C P10854_159_S183 1
23 7C P10854_161_S185 1
23 7C P10854_164_S188 1
23 7C P10854_173_S197 1
23 7C P10854_176_S200 1
23 7C P10854_177_S201 1
23 7C P10854_178_S202 1
23 7C P10854_181_S205 1
23 7C P10854_183_S207 1
23 7C P10854_185_S208 1
23 7C P10854_186_S209 1
23 7C P10854_187_S210 1
23 7C P10854_188_S211 1
23 7C P10854_190_S213 1
23 7C P10854_191_S214 1
23 7C P10854_192_S215 1
23 7C P10854_194_S217 1
23 4C P14461_106_S102 1
23 4C P14461_108_S104 1
23 4C P14461_110_S106 1
23 4C P14461_116_S112 1
23 4C P14461_118_S114 1
23 4C P14461_124_S120 1
23 4C P14461_125_S121 1
23 4C P14461_126_S122 1
23 4C P14461_128_S124 1
23 4C P14461_129_S125 1
23 4C P14461_131_S127 1
23 4C P14461_133_S129 1
23 7CB P14461_144_S140 1
23 7CB P14461_150_S146 1
23 7CB P14461_153_S149 1
23 7CB P14461_156_S152 1
23 7CB P14461_158_S154 1
23 7CB P14461_159_S155 1
23 7CB P14461_161_S157 1
23 9C P14461_168_S164 1
23 9C P14461_174_S170 1
23 9C P14461_176_S172 1
23 9C P14461_177_S173 1
23 9C P14461_179_S175 1
23 9C P14461_183_S179 1
24 3c9 P10854_112_S136 1
24 3c9 P10854_121_S145 1
24 3c9 P10854_122_S146 1
24 3c9 P10854_125_S149 1
24 3c9 P10854_127_S151 1
24 3c9 P10854_128_S152 1
24 3c9 P14461_190_S186 1
24 3c9 P14461_192_S188 1
24 8C P10854_133_S157 1
24 8C P10854_135_S159 1
24 8C P10854_136_S160 1
24 8C P10854_137_S161 1
24 8C P10854_138_S162 1
24 8C P10854_139_S163 1
24 8C P10854_141_S165 1
24 8C P10854_144_S168 1
24 8C P10854_149_S173 1
24 8C P10854_150_S174 1
24 8C P10854_151_S175 1
24 8C P10854_152_S176 1
24 8C P10854_153_S177 1
24 8C P10854_154_S178 1
24 8C P10854_155_S179 1
24 8C P10854_156_S180 1
24 8C P10854_157_S181 1
24 8C P10854_158_S182 1
24 7C P10854_162_S186 1
24 7C P10854_163_S187 1
24 7C P10854_167_S191 1
24 7C P10854_168_S192 1
24 7C P10854_170_S194 1
24 7C P10854_171_S195 1
24 7C P10854_172_S196 1
24 7C P10854_173_S197 1
24 7C P10854_174_S198 1
24 7C P10854_177_S201 1
24 7C P10854_187_S210 1
24 7C P10854_188_S211 1
24 7C P10854_190_S213 1
24 7C P10854_192_S215 1
24 4C P14461_103_S99 1
24 4C P14461_104_S100 1
24 4C P14461_106_S102 1
24 4C P14461_108_S104 1
24 4C P14461_109_S105 1
24 4C P14461_111_S107 1
24 4C P14461_112_S108 1
24 4C P14461_115_S111 1
24 4C P14461_116_S112 1
24 4C P14461_117_S113 1
24 4C P14461_119_S115 1
24 4C P14461_120_S116 1
24 4C P14461_128_S124 1
24 4C P14461_130_S126 1
24 4C P14461_131_S127 1
24 7CB P14461_147_S143 1
24 7CB P14461_148_S144 1
24 7CB P14461_149_S145 1
24 7CB P14461_155_S151 1
24 7CB P14461_156_S152 1
24 7CB P14461_157_S153 1
24 7CB P14461_161_S157 1
24 9C P14461_165_S161 1
24 9C P14461_168_S164 1
24 9C P14461_170_S166 1
24 9C P14461_177_S173 1
24 9C P14461_180_S176 1
24 9C P14461_185_S181 1
25 3c9 P10854_103_S127 1
25 3c9 P10854_106_S130 1
25 3c9 P10854_110_S134 1
25 3c9 P10854_111_S135 1
25 3c9 P10854_112_S136 1
25 3c9 P10854_115_S139 1
25 3c9 P10854_116_S140 1
25 3c9 P10854_118_S142 1
25 3c9 P10854_119_S143 1
25 3c9 P10854_127_S151 1
25 3c9 P10854_128_S152 1
25 3c9 P10854_130_S154 1
25 3c9 P14461_192_S188 1
25 3c9 P14461_193_S189 1
25 3c9 P14461_196_S192 1
25 8C P10854_137_S161 1
25 8C P10854_139_S163 1
25 8C P10854_140_S164 1
25 8C P10854_144_S168 1
25 8C P10854_151_S175 1
25 8C P10854_156_S180 1
25 7C P10854_161_S185 1
25 7C P10854_163_S187 1
25 7C P10854_164_S188 1
25 7C P10854_172_S196 1
25 7C P10854_174_S198 1
25 7C P10854_176_S200 1
25 7C P10854_178_S202 1
25 7C P10854_183_S207 1
25 7C P10854_185_S208 1
25 7C P10854_186_S209 1
25 7C P10854_188_S211 1
25 7C P10854_190_S213 1
25 7C P10854_194_S217 1
25 4C P14461_103_S99 1
25 4C P14461_108_S104 1
25 4C P14461_110_S106 1
25 4C P14461_115_S111 1
25 4C P14461_118_S114 1
25 4C P14461_121_S117 1
25 4C P14461_123_S119 1
25 4C P14461_125_S121 1
25 4C P14461_126_S122 1
25 4C P14461_128_S124 1
25 4C P14461_131_S127 1
25 4C P14461_132_S128 1
25 4C P14461_133_S129 1
25 4C P14461_141_S137 1
25 4C P14461_142_S138 1
25 7CB P14461_144_S140 1
25 7CB P14461_145_S141 1
25 7CB P14461_151_S147 1
25 7CB P14461_152_S148 1
25 7CB P14461_158_S154 1
25 7CB P14461_162_S158 1
25 7CB P14461_163_S159 1
25 9C P14461_165_S161 1
25 9C P14461_166_S162 1
25 9C P14461_167_S163 1
25 9C P14461_170_S166 1
25 9C P14461_172_S168 1
25 9C P14461_174_S170 1
25 9C P14461_176_S172 1
25 9C P14461_179_S175 1
25 9C P14461_182_S178 1
25 9C P14461_185_S181 1
25 9C P14461_187_S183 1
26 3c9 P10854_104_S128 1
26 3c9 P10854_105_S129 1
26 3c9 P10854_107_S131 1
26 3c9 P10854_111_S135 1
26 3c9 P10854_114_S138 1
26 3c9 P10854_117_S141 1
26 3c9 P10854_124_S148 1
26 3c9 P10854_125_S149 1
26 3c9 P10854_129_S153 1
26 3c9 P10854_130_S154 1
26 3c9 P14461_194_S190 1
26 3c9 P14461_195_S191 1
26 3c9 P14461_196_S192 1
26 8C P10854_133_S157 1
26 8C P10854_135_S159 1
26 8C P10854_136_S160 1
26 8C P10854_137_S161 1
26 8C P10854_143_S167 1
26 8C P10854_144_S168 1
26 8C P10854_145_S169 1
26 8C P10854_146_S170 1
26 8C P10854_152_S176 1
26 8C P10854_155_S179 1
26 8C P10854_158_S182 1
26 8C P10854_159_S183 1
26 7C P10854_165_S189 1
26 7C P10854_168_S192 1
26 7C P10854_175_S199 1
26 7C P10854_178_S202 1
26 7C P10854_179_S203 1
26 7C P10854_188_S211 1
26 7C P10854_190_S213 1
26 4C P14461_103_S99 1
26 4C P14461_104_S100 1
26 4C P14461_105_S101 1
26 4C P14461_106_S102 1
26 4C P14461_108_S104 1
26 4C P14461_119_S115 1
26 4C P14461_128_S124 1
26 4C P14461_129_S125 1
26 4C P14461_142_S138 1
26 7CB P14461_144_S140 1
26 7CB P14461_150_S146 1
26 7CB P14461_153_S149 1
26 7CB P14461_155_S151 1
26 7CB P14461_158_S154 1
26 7CB P14461_160_S156 1
26 9C P14461_171_S167 1
26 9C P14461_177_S173 1
26 9C P14461_180_S176 1
26 9C P14461_181_S177 1
26 9C P14461_183_S179 1
26 9C P14461_188_S184 1
27 3c9 P10854_101_S125 1
27 3c9 P10854_102_S126 1
27 3c9 P10854_107_S131 1
27 3c9 P10854_109_S133 1
27 3c9 P10854_110_S134 1
27 3c9 P10854_111_S135 1
27 3c9 P10854_115_S139 1
27 3c9 P10854_116_S140 1
27 3c9 P10854_120_S144 1
27 3c9 P10854_121_S145 1
27 3c9 P10854_123_S147 1
27 3c9 P10854_125_S149 1
27 3c9 P10854_126_S150 1
27 3c9 P10854_131_S155 1
27 3c9 P14461_190_S186 1
27 3c9 P14461_191_S187 1
27 3c9 P14461_192_S188 1
27 3c9 P14461_193_S189 1
27 3c9 P14461_194_S190 1
27 3c9 P14461_196_S192 1
27 8C P10854_136_S160 1
27 8C P10854_139_S163 1
27 8C P10854_142_S166 1
27 8C P10854_143_S167 1
27 8C P10854_145_S169 1
27 8C P10854_146_S170 1
27 8C P10854_148_S172 1
27 8C P10854_155_S179 1
27 8C P10854_158_S182 1
27 7C P10854_161_S185 1
27 7C P10854_162_S186 1
27 7C P10854_164_S188 1
27 7C P10854_165_S189 1
27 7C P10854_166_S190 1
27 7C P10854_173_S197 1
27 7C P10854_175_S199 1
27 7C P10854_176_S200 1
27 7C P10854_178_S202 1
27 7C P10854_180_S204 1
27 7C P10854_182_S206 1
27 7C P10854_185_S208 1
27 7C P10854_191_S214 1
27 7C P10854_192_S215 1
27 7C P10854_195_S218 1
27 4C P14461_101_S97 1
27 4C P14461_102_S98 1
27 4C P14461_103_S99 1
27 4C P14461_105_S101 1
27 4C P14461_106_S102 1
27 4C P14461_108_S104 1
27 4C P14461_112_S108 1
27 4C P14461_114_S110 1
27 4C P14461_115_S111 1
27 4C P14461_125_S121 1
27 4C P14461_126_S122 1
27 4C P14461_127_S123 1
27 4C P14461_128_S124 1
27 4C P14461_129_S125 1
27 4C P14461_130_S126 1
27 4C P14461_132_S128 1
27 4C P14461_141_S137 1
27 4C P14461_142_S138 1
27 7CB P14461_146_S142 1
27 7CB P14461_148_S144 1
27 7CB P14461_149_S145 1
27 7CB P14461_156_S152 1
27 7CB P14461_157_S153 1
27 7CB P14461_159_S155 1
27 7CB P14461_161_S157 1
27 7CB P14461_162_S158 1
27 9C P14461_166_S162 1
27 9C P14461_167_S163 1
27 9C P14461_173_S169 1
27 9C P14461_174_S170 1
27 9C P14461_175_S171 1
27 9C P14461_177_S173 1
27 9C P14461_178_S174 1
27 9C P14461_182_S178 1
27 9C P14461_183_S179 1
27 9C P14461_186_S182 1
27 9C P14461_187_S183 1
28 3c9 P10854_103_S127 1
28 3c9 P10854_105_S129 1
28 3c9 P10854_107_S131 1
28 3c9 P10854_108_S132 1
28 3c9 P10854_109_S133 1
28 3c9 P10854_111_S135 1
28 3c9 P10854_112_S136 1
28 3c9 P10854_113_S137 1
28 3c9 P10854_115_S139 1
28 3c9 P10854_119_S143 1
28 3c9 P10854_130_S154 1
28 3c9 P14461_190_S186 1
28 3c9 P14461_191_S187 1
28 3c9 P14461_196_S192 1
28 8C P10854_133_S157 1
28 8C P10854_137_S161 1
28 8C P10854_139_S163 1
28 8C P10854_140_S164 1
28 8C P10854_144_S168 1
28 8C P10854_148_S172 1
28 8C P10854_154_S178 1
28 7C P10854_161_S185 1
28 7C P10854_170_S194 1
28 7C P10854_171_S195 1
28 7C P10854_172_S196 1
28 7C P10854_178_S202 1
28 7C P10854_186_S209 1
28 7C P10854_187_S210 1
28 7C P10854_188_S211 1
28 7C P10854_191_S214 1
28 7C P10854_193_S216 1
28 7C P10854_194_S217 1
28 4C P14461_103_S99 1
28 4C P14461_104_S100 1
28 4C P14461_106_S102 1
28 4C P14461_107_S103 1
28 4C P14461_112_S108 1
28 4C P14461_113_S109 1
28 4C P14461_115_S111 1
28 4C P14461_116_S112 1
28 4C P14461_118_S114 1
28 4C P14461_119_S115 1
28 4C P14461_121_S117 1
28 4C P14461_123_S119 1
28 4C P14461_127_S123 1
28 4C P14461_128_S124 1
28 4C P14461_129_S125 1
28 4C P14461_131_S127 1
28 4C P14461_132_S128 1
28 7CB P14461_145_S141 1
28 7CB P14461_148_S144 1
28 7CB P14461_149_S145 1
28 7CB P14461_155_S151 1
28 7CB P14461_158_S154 1
28 7CB P14461_159_S155 1
28 7CB P14461_160_S156 1
28 9C P14461_166_S162 1
28 9C P14461_168_S164 1
28 9C P14461_183_S179 1
28 9C P14461_185_S181 1
28 9C P14461_188_S184 1
29 3c9 P10854_101_S125 1
29 3c9 P10854_107_S131 1
29 3c9 P10854_115_S139 1
29 3c9 P10854_127_S151 1
29 3c9 P10854_129_S153 1
29 3c9 P10854_130_S154 1
29 3c9 P14461_192_S188 1
29 3c9 P14461_195_S191 1
29 8C P10854_135_S159 1
29 8C P10854_139_S163 1
29 8C P10854_140_S164 1
29 8C P10854_141_S165 1
29 8C P10854_144_S168 1
29 8C P10854_146_S170 1
29 8C P10854_148_S172 1
29 8C P10854_149_S173 1
29 8C P10854_153_S177 1
29 8C P10854_159_S183 1
29 4C P14461_108_S104 1
29 4C P14461_109_S105 1
29 4C P14461_110_S106 1
29 4C P14461_115_S111 1
29 4C P14461_116_S112 1
29 4C P14461_122_S118 1
29 4C P14461_124_S120 1
29 4C P14461_127_S123 1
29 4C P14461_128_S124 1
29 7CB P14461_150_S146 1
29 7CB P14461_158_S154 1
29 9C P14461_166_S162 1
29 9C P14461_167_S163 1
29 9C P14461_169_S165 1
29 9C P14461_170_S166 1
29 9C P14461_172_S168 1
29 9C P14461_175_S171 1
29 9C P14461_176_S172 1
29 9C P14461_177_S173 1
29 9C P14461_179_S175 1
29 9C P14461_180_S176 1
29 9C P14461_181_S177 1
29 9C P14461_184_S180 1
29 9C P14461_186_S182 1
30 3c9 P10854_102_S126 1
30 3c9 P10854_106_S130 1
30 3c9 P10854_107_S131 1
30 3c9 P10854_111_S135 1
30 3c9 P10854_113_S137 1
30 3c9 P10854_116_S140 1
30 3c9 P10854_121_S145 1
30 3c9 P10854_122_S146 1
30 3c9 P14461_191_S187 1
30 3c9 P14461_194_S190 1
30 8C P10854_133_S157 1
30 8C P10854_134_S158 1
30 8C P10854_144_S168 1
30 8C P10854_146_S170 1
30 8C P10854_150_S174 1
30 8C P10854_151_S175 1
30 8C P10854_153_S177 1
30 8C P10854_159_S183 1
30 7C P10854_164_S188 1
30 7C P10854_166_S190 1
30 7C P10854_167_S191 1
30 7C P10854_169_S193 1
30 7C P10854_170_S194 1
30 7C P10854_171_S195 1
30 7C P10854_172_S196 1
30 7C P10854_174_S198 1
30 7C P10854_177_S201 1
30 7C P10854_182_S206 1
30 7C P10854_183_S207 1
30 7C P10854_186_S209 1
30 7C P10854_188_S211 1
30 7C P10854_189_S212 1
30 7C P10854_190_S213 1
30 7C P10854_191_S214 1
30 7C P10854_192_S215 1
30 7C P10854_195_S218 1
30 4C P14461_101_S97 1
30 4C P14461_102_S98 1
30 4C P14461_103_S99 1
30 4C P14461_104_S100 1
30 4C P14461_106_S102 1
30 4C P14461_107_S103 1
30 4C P14461_110_S106 1
30 4C P14461_111_S107 1
30 4C P14461_113_S109 1
30 4C P14461_119_S115 1
30 4C P14461_120_S116 1
30 4C P14461_121_S117 1
30 4C P14461_123_S119 1
30 4C P14461_127_S123 1
30 4C P14461_128_S124 1
30 7CB P14461_145_S141 1
30 7CB P14461_151_S147 1
30 9C P14461_165_S161 1
30 9C P14461_168_S164 1
30 9C P14461_172_S168 1
30 9C P14461_175_S171 1
30 9C P14461_177_S173 1
30 9C P14461_186_S182 1
31 3c9 P10854_102_S126 1
31 3c9 P10854_104_S128 1
31 3c9 P10854_107_S131 1
31 3c9 P10854_108_S132 1
31 3c9 P10854_112_S136 1
31 3c9 P10854_114_S138 1
31 3c9 P10854_126_S150 1
31 3c9 P10854_127_S151 1
31 8C P10854_134_S158 1
31 8C P10854_137_S161 1
31 8C P10854_144_S168 1
31 8C P10854_146_S170 1
31 8C P10854_147_S171 1
31 8C P10854_149_S173 1
31 8C P10854_151_S175 1
31 8C P10854_155_S179 1
31 7C P10854_165_S189 1
31 7C P10854_167_S191 1
31 7C P10854_171_S195 1
31 7C P10854_177_S201 1
31 7C P10854_178_S202 1
31 7C P10854_179_S203 1
31 7C P10854_187_S210 1
31 7C P10854_189_S212 1
31 7C P10854_191_S214 1
31 7C P10854_194_S217 1
31 4C P14461_101_S97 1
31 4C P14461_102_S98 1
31 4C P14461_103_S99 1
31 4C P14461_104_S100 1
31 4C P14461_109_S105 1
31 4C P14461_111_S107 1
31 4C P14461_113_S109 1
31 4C P14461_114_S110 1
31 4C P14461_116_S112 1
31 4C P14461_117_S113 1
31 4C P14461_118_S114 1
31 4C P14461_120_S116 1
31 4C P14461_121_S117 1
31 4C P14461_122_S118 1
31 4C P14461_124_S120 1
31 4C P14461_127_S123 1
31 4C P14461_142_S138 1
31 7CB P14461_145_S141 1
31 7CB P14461_148_S144 1
31 7CB P14461_150_S146 1
31 7CB P14461_153_S149 1
31 7CB P14461_155_S151 1
31 7CB P14461_157_S153 1
31 7CB P14461_158_S154 1
31 7CB P14461_159_S155 1
31 7CB P14461_160_S156 1
31 7CB P14461_161_S157 1
31 7CB P14461_162_S158 1
31 9C P14461_166_S162 1
31 9C P14461_169_S165 1
31 9C P14461_172_S168 1
31 9C P14461_173_S169 1
31 9C P14461_175_S171 1
31 9C P14461_177_S173 1
31 9C P14461_179_S175 1
31 9C P14461_185_S181 1
31 9C P14461_186_S182 1
31 9C P14461_187_S183 1
